entidad,fna,gna,nam,fdc,sag,longitud,latitud
,,,,,,-65.7066516,-22.12721249
,,,,,,-65.54745235,-22.19981246
,,,,,,-65.86619681,-22.10033185
,,,,,,-65.62845198,-22.10541247
,,,,,,-65.59725252,-22.12174549
,,,,,,-65.58487746,-22.11641392
,,,,,,-65.68050876,-22.28851139
,,,,,,-65.89595856,-21.97872219
,,,,,,-65.89677711,-21.97857003
,,,,,,-65.95125047,-21.93601254
,,,,,,-65.59813378,-22.10523894
,,,,,,-65.59386278,-22.10446989
,,,,,,-66.62829831,-22.46258321
,,,,,,-66.62817053,-22.46273783
,,,,,,-66.0732845,-22.46443357
,,,,,,-66.22268574,-22.54235099
,,,,,,-66.22238877,-22.54176011
,,,,,,-66.33811178,-22.52075996
,,,,,,-66.35638612,-22.5568988
,,,,,,-66.48426644,-22.47162888
,,,,,,-66.48412482,-22.47230156
,,,,,,-66.49320598,-22.34078839
,,,,,,-66.49575101,-22.34032566
,,,,,,-66.16539724,-22.44187221
,,,,,,-66.16636908,-22.44081355
,,,,,,-66.07157949,-22.60147703
,,,,,,-66.356387,-22.5571936
,,,,,,-65.64185181,-22.4944125
,,,,,,-65.55104367,-22.47198714
,,,,,,-65.61365199,-22.36971248
,,,,,,-65.52307005,-22.5288279
,,,,,,-65.54289027,-22.66031255
,,,,,,-65.75933146,-22.36930404
,,,,,,-65.69753401,-22.53705033
,,,,,,-65.84296455,-22.64793198
,,,,,,-65.96133479,-22.53899498
,,,,,,-65.95605239,-22.43303282
,,,,,,-65.70005155,-22.42381251
,,,,,,-65.58045214,-22.42261248
,,,,,,-66.12986671,-22.70001838
,,,,,,-66.44043154,-22.76954493
,,,,,,-66.45613978,-22.68787887
,,,,,,-66.45553106,-22.6883205
,,,,,,-66.16167018,-22.84835666
,,,,,,-66.07541504,-22.83467137
,,,,,,-66.010932,-22.83764868
,,,,,,-66.03195811,-22.98366347
,,,,,,-66.02127399,-22.77552259
,,,,,,-66.03216058,-22.98363734
,,,,,,-66.366548,-23.01501277
,,,,,,-66.34313592,-23.23097641
,,,,,,-66.366448,-23.01481277
,,,,,,-66.05395035,-23.12490447
,,,,,,-66.13600183,-23.32113605
,,,,,,-67.00443938,-23.87085054
,,,,,,-67.00389107,-23.87082164
,,,,,,-65.33257849,-24.16574274
,,,,,,-65.29051912,-24.16200861
,,,,,,-65.29746666,-24.15872646
,,,,,,-65.29744487,-24.13930981
,,,,,,-65.27867977,-24.07612206
,,,,,,-65.40223831,-24.11912623
,,,,,,-65.40358589,-24.07861424
,,,,,,-65.40821429,-24.07712252
,,,,,,-65.40492162,-24.04095422
,,,,,,-65.43035031,-24.04026956
,,,,,,-65.38168712,-24.1621087
,,,,,,-65.20208705,-24.08949523
,,,,,,-65.14464292,-24.1083772
,,,,,,-65.32147067,-24.1841717
,,,,,,-65.31931559,-24.18330266
,,,,,,-65.32203227,-24.18565808
,,,,,,-65.33347033,-24.17926338
,,,,,,-65.35095621,-24.17607608
,,,,,,-65.35466628,-24.17701013
,,,,,,-65.32539098,-24.1974797
,,,,,,-65.31542589,-24.19534688
,,,,,,-65.31456065,-24.19298462
,,,,,,-65.30984452,-24.19738674
,,,,,,-65.30346858,-24.18713683
,,,,,,-65.30264413,-24.1842618
,,,,,,-65.30316388,-24.18389586
,,,,,,-65.30706237,-24.18610097
,,,,,,-65.30803481,-24.18409268
,,,,,,-65.30900725,-24.18176728
,,,,,,-65.29290971,-24.1887401
,,,,,,-65.29300939,-24.18764369
,,,,,,-65.2956009,-24.18714532
,,,,,,-65.31341218,-24.18034396
,,,,,,-65.3171996,-24.18323889
,,,,,,-65.31635798,-24.18391456
,,,,,,-65.31340663,-24.18166712
,,,,,,-65.32026144,-24.16817088
,,,,,,-65.30853606,-24.17149501
,,,,,,-65.3021315,-24.17125013
,,,,,,-65.28830927,-24.17923137
,,,,,,-65.28568107,-24.1749408
,,,,,,-65.27616188,-24.18062224
,,,,,,-65.27629477,-24.18144617
,,,,,,-65.31100382,-24.17794484
,,,,,,-65.30431571,-24.1800125
,,,,,,-65.29529424,-24.18337223
,,,,,,-65.29729234,-24.19183045
,,,,,,-65.29253655,-24.19285396
,,,,,,-65.29186055,-24.19750502
,,,,,,-65.29537189,-24.19373352
,,,,,,-65.30798686,-24.18338233
,,,,,,-65.30969027,-24.18705325
,,,,,,-65.30650215,-24.19499439
,,,,,,-65.3037069,-24.19599496
,,,,,,-65.30423101,-24.19612201
,,,,,,-65.30138812,-24.19715435
,,,,,,-65.30070519,-24.19764669
,,,,,,-65.30348455,-24.1999443
,,,,,,-65.30340915,-24.20199706
,,,,,,-65.30135031,-24.20320825
,,,,,,-65.28057918,-24.20957587
,,,,,,-65.28794763,-24.20528239
,,,,,,-65.29041494,-24.20301531
,,,,,,-65.29119696,-24.20200986
,,,,,,-65.29217299,-24.19857681
,,,,,,-65.29442662,-24.20400905
,,,,,,-65.26789964,-24.21343072
,,,,,,-65.26911712,-24.21371041
,,,,,,-65.26454255,-24.21039403
,,,,,,-65.26108037,-24.21369736
,,,,,,-65.28262732,-24.20488139
,,,,,,-65.272638,-24.19904359
,,,,,,-65.27739245,-24.19991672
,,,,,,-65.27757505,-24.19882114
,,,,,,-65.28663504,-24.19133703
,,,,,,-65.28852002,-24.1953964
,,,,,,-65.28254388,-24.20192964
,,,,,,-65.29850957,-24.18464401
,,,,,,-65.27781425,-24.22528453
,,,,,,-65.27755329,-24.23147056
,,,,,,-65.26930999,-24.2342391
,,,,,,-65.25791618,-24.23672457
,,,,,,-65.25725265,-24.23762786
,,,,,,-65.26965358,-24.24275269
,,,,,,-65.26675266,-24.24427095
,,,,,,-65.25797804,-24.24334813
,,,,,,-65.26510461,-24.24281703
,,,,,,-65.26730337,-24.23982932
,,,,,,-65.26334389,-24.24561376
,,,,,,-65.26171894,-24.2483791
,,,,,,-65.26053179,-24.24838981
,,,,,,-65.25850909,-24.24827117
,,,,,,-65.25106231,-24.25342411
,,,,,,-65.27046988,-24.25432847
,,,,,,-65.26909578,-24.2541689
,,,,,,-65.26336244,-24.25682563
,,,,,,-65.27626617,-24.27565016
,,,,,,-65.30764868,-24.18702016
,,,,,,-65.3074972,-24.18646475
,,,,,,-65.30487165,-24.18639743
,,,,,,-65.30106796,-24.18627961
,,,,,,-65.30098019,-24.18378937
,,,,,,-65.31030018,-24.18540594
,,,,,,-65.45034662,-24.1861926
,,,,,,-65.48908274,-24.17034073
,,,,,,-65.38377056,-24.26849874
,,,,,,-65.40781193,-24.2893301
,,,,,,-65.27233584,-24.27067306
,,,,,,-65.20930439,-24.16832017
,,,,,,-65.1767503,-24.22815137
,,,,,,-65.18239298,-24.23757949
,,,,,,-65.08842322,-24.29953514
,,,,,,-65.15234079,-24.27432779
,,,,,,-65.19383262,-24.25826492
,,,,,,-65.1928831,-24.25134858
,,,,,,-65.23521602,-24.22641698
,,,,,,-65.23924999,-24.22811381
,,,,,,-65.20279328,-24.25222733
,,,,,,-65.20585637,-24.24831625
,,,,,,-65.20773554,-24.25178425
,,,,,,-65.20072736,-24.2605954
,,,,,,-65.2088983,-24.25723785
,,,,,,-65.20749329,-24.25698239
,,,,,,-65.1994063,-24.26938368
,,,,,,-65.21309186,-24.26218003
,,,,,,-65.21451479,-24.25814839
,,,,,,-65.2134935,-24.25936477
,,,,,,-65.21263285,-24.25945657
,,,,,,-65.20899137,-24.25174137
,,,,,,-65.20892252,-24.25466757
,,,,,,-65.21167658,-24.25440363
,,,,,,-65.2167789,-24.25007662
,,,,,,-65.22926922,-24.25946132
,,,,,,-65.22889968,-24.2628112
,,,,,,-65.21503206,-24.26894543
,,,,,,-65.23497894,-24.26061064
,,,,,,-65.23669048,-24.2666523
,,,,,,-65.23265094,-24.26672388
,,,,,,-64.7242633,-23.76197086
,,,,,,-64.73041705,-23.78877443
,,,,,,-64.590813,-23.73956194
,,,,,,-64.59409183,-23.74246259
,,,,,,-64.59350274,-23.73598993
,,,,,,-64.54051337,-23.73209987
,,,,,,-64.83939366,-23.94691337
,,,,,,-64.80155207,-23.80028723
,,,,,,-64.74205967,-23.84447796
,,,,,,-64.77262967,-23.95048133
,,,,,,-64.79278779,-23.81081122
,,,,,,-64.76873803,-23.77745824
,,,,,,-64.76926478,-23.77612732
,,,,,,-64.77097118,-23.77494259
,,,,,,-64.79989608,-23.93920086
,,,,,,-64.79824185,-23.93543219
,,,,,,-64.79944799,-23.94178366
,,,,,,-64.7997598,-23.94508708
,,,,,,-64.80315403,-23.94331678
,,,,,,-64.80292646,-23.94290837
,,,,,,-64.79950072,-23.82209011
,,,,,,-64.79029131,-23.80018265
,,,,,,-64.7944576,-23.80589739
,,,,,,-64.79789669,-23.80837563
,,,,,,-64.80047511,-23.81793871
,,,,,,-64.79018823,-23.83219371
,,,,,,-64.7893223,-23.83138679
,,,,,,-64.79277886,-23.81790028
,,,,,,-64.79499672,-23.81647075
,,,,,,-64.79200275,-23.81320419
,,,,,,-64.79234923,-23.80992497
,,,,,,-64.78588537,-23.80915135
,,,,,,-64.78893304,-23.8127415
,,,,,,-64.78908847,-23.81315293
,,,,,,-64.7880096,-23.81147062
,,,,,,-64.78327784,-23.80311237
,,,,,,-64.78351423,-23.80351761
,,,,,,-64.78282845,-23.80193619
,,,,,,-64.78434714,-23.80018254
,,,,,,-64.78389766,-23.80095891
,,,,,,-65.07447972,-23.91705729
,,,,,,-65.09170135,-23.86176133
,,,,,,-65.10151802,-23.76460288
,,,,,,-65.2320673,-23.94402174
,,,,,,-65.23218604,-23.944063
,,,,,,-65.29811304,-23.84073749
,,,,,,-65.29842804,-23.94818073
,,,,,,-65.32485772,-23.99801024
,,,,,,-65.45715073,-23.72115615
,,,,,,-65.49952092,-23.82040665
,,,,,,-65.46722438,-23.85779709
,,,,,,-65.46640451,-23.85663001
,,,,,,-65.45496222,-23.98259903
,,,,,,-65.4723999,-23.93865114
,,,,,,-65.46536685,-23.91618684
,,,,,,-65.25184487,-23.73660157
,,,,,,-65.29824167,-23.77520589
,,,,,,-65.50095608,-23.7463565
,,,,,,-65.50136351,-23.74637264
,,,,,,-65.54285866,-23.70066472
,,,,,,-65.60160317,-23.7264879
,,,,,,-65.57361494,-23.66808854
,,,,,,-65.83178411,-23.85326734
,,,,,,-65.83149741,-23.85170178
,,,,,,-65.99149029,-23.89444917
,,,,,,-65.47565932,-23.32668246
,,,,,,-65.35592833,-23.24647866
,,,,,,-65.36622502,-23.1297264
,,,,,,-65.38456271,-23.08719474
,,,,,,-65.44366255,-23.16357274
,,,,,,-65.35727139,-23.3043164
,,,,,,-65.35713817,-23.30467759
,,,,,,-65.35387108,-23.22872132
,,,,,,-65.35094449,-23.21478602
,,,,,,-65.35113326,-23.21488716
,,,,,,-65.35014231,-23.20233476
,,,,,,-65.34927104,-23.20108824
,,,,,,-65.34907391,-23.20138501
,,,,,,-65.34796339,-23.20627961
,,,,,,-65.34157195,-23.20798829
,,,,,,-65.35460126,-23.19858494
,,,,,,-65.18614279,-23.09969311
,,,,,,-65.13506379,-23.12241769
,,,,,,-65.15810748,-23.17316482
,,,,,,-65.33804537,-23.25507415
,,,,,,-65.28216421,-23.23722539
,,,,,,-65.27505063,-23.18519971
,,,,,,-65.29333477,-23.15458209
,,,,,,-65.30715948,-23.07518737
,,,,,,-65.32600818,-23.06212277
,,,,,,-65.20795659,-23.05163799
,,,,,,-65.11279344,-23.10179393
,,,,,,-65.16433076,-22.80657984
,,,,,,-65.79906782,-27.68701601
,,,,,,-65.61993468,-27.75486701
,,,,,,-65.58412855,-27.73221459
,,,,,,-65.59919596,-27.73174424
,,,,,,-65.58928676,-27.77069531
,,,,,,-65.58943261,-27.77068343
,,,,,,-65.58696344,-27.77444503
,,,,,,-65.58920193,-27.76436756
,,,,,,-65.58934678,-27.77792456
,,,,,,-65.6613843,-27.87925412
,,,,,,-65.63506905,-27.74813474
,,,,,,-65.58218276,-27.82868074
,,,,,,-65.58247893,-27.88004566
,,,,,,-65.58387063,-27.88572086
,,,,,,-65.57434264,-27.98342084
,,,,,,-65.5738356,-27.98325859
,,,,,,-65.56677069,-27.90874754
,,,,,,-65.38290595,-27.67872285
,,,,,,-65.28697275,-27.67755186
,,,,,,-65.19510449,-27.83736678
,,,,,,-65.19125753,-27.83905898
,,,,,,-65.06015131,-27.78949939
,,,,,,-65.05570053,-27.82432716
,,,,,,-65.14523999,-27.85799066
,,,,,,-65.18865398,-27.77243862
,,,,,,-65.1171699,-27.76643796
,,,,,,-65.00615336,-27.68735943
,,,,,,-65.2973427,-27.8212968
,,,,,,-65.37199685,-27.80600446
,,,,,,-65.44001832,-27.79196119
,,,,,,-65.21255136,-27.90231669
,,,,,,-65.26764074,-27.89001586
,,,,,,-65.27874301,-27.78618709
,,,,,,-65.41793529,-27.709172
,,,,,,-65.47292134,-27.6994109
,,,,,,-66.01796629,-26.04264834
,,,,,,-66.01273027,-26.09220729
,,,,,,-66.37706065,-26.02739657
,,,,,,-66.02167304,-26.34335847
,,,,,,-66.0350997,-26.39802313
,,,,,,-66.03372419,-26.49574562
,,,,,,-66.0292152,-26.58699324
,,,,,,-66.1155948,-26.57213988
,,,,,,-66.10544823,-26.5353408
,,,,,,-65.15655725,-27.02935214
,,,,,,-65.08792351,-27.03297267
,,,,,,-65.05949437,-27.03225609
,,,,,,-65.01827336,-27.02028288
,,,,,,-65.05940838,-27.03232898
,,,,,,-65.01722408,-27.27999217
,,,,,,-65.08519116,-27.14515069
,,,,,,-65.03884716,-27.0885168
,,,,,,-65.14182082,-27.04657371
,,,,,,-65.13223482,-27.03354177
,,,,,,-65.108217,-27.08259376
,,,,,,-65.15314102,-27.09394223
,,,,,,-65.13117765,-27.21161121
,,,,,,-65.19303652,-27.22056534
,,,,,,-65.24232303,-27.21497871
,,,,,,-65.3105178,-27.19186482
,,,,,,-65.30973198,-27.19307532
,,,,,,-65.31032151,-27.19297934
,,,,,,-65.31149277,-27.19461702
,,,,,,-65.29026771,-27.23004928
,,,,,,-65.25254253,-27.28165108
,,,,,,-65.22593455,-27.27544278
,,,,,,-65.12764688,-27.29984951
,,,,,,-65.08622146,-27.25902308
,,,,,,-65.09195403,-27.29102581
,,,,,,-65.2059235,-27.15526213
,,,,,,-65.15164357,-27.16214974
,,,,,,-65.17919385,-27.07234982
,,,,,,-65.17918628,-27.11205809
,,,,,,-65.23415673,-27.0838481
,,,,,,-65.2621132,-27.09055365
,,,,,,-65.19946945,-27.02966889
,,,,,,-65.22927832,-27.02609805
,,,,,,-65.21572047,-27.05850675
,,,,,,-65.23986226,-27.06765739
,,,,,,-65.23217175,-27.07311595
,,,,,,-65.2327921,-27.07205759
,,,,,,-65.23286944,-27.0717196
,,,,,,-65.23101556,-27.07343068
,,,,,,-65.27350223,-27.11229621
,,,,,,-65.25986027,-27.13709068
,,,,,,-65.29001255,-27.17068925
,,,,,,-65.34075186,-27.12000282
,,,,,,-65.32630778,-27.09477716
,,,,,,-65.29777687,-27.07574216
,,,,,,-65.31341871,-27.06525258
,,,,,,-65.31099632,-27.04030733
,,,,,,-65.30818566,-27.02795802
,,,,,,-65.30787909,-27.02481702
,,,,,,-65.31286545,-27.01080625
,,,,,,-65.27905012,-27.02866573
,,,,,,-65.30539499,-27.02847915
,,,,,,-65.30704422,-27.03094651
,,,,,,-65.30654753,-27.03191735
,,,,,,-65.30558017,-27.03403078
,,,,,,-65.300002,-27.03452053
,,,,,,-65.30343477,-27.03570806
,,,,,,-65.33903324,-27.05596784
,,,,,,-65.34561597,-27.02686602
,,,,,,-65.40798784,-27.00840892
,,,,,,-65.42372034,-27.03034741
,,,,,,-65.4128162,-27.05350539
,,,,,,-65.40847642,-27.05191414
,,,,,,-65.40502872,-27.04770296
,,,,,,-65.40762354,-27.06216874
,,,,,,-65.40507501,-27.06086225
,,,,,,-65.40310649,-27.05848362
,,,,,,-65.40028988,-27.05231008
,,,,,,-65.40284712,-27.05505249
,,,,,,-65.38773706,-27.02988919
,,,,,,-65.38626081,-27.05739225
,,,,,,-65.35999819,-27.09095918
,,,,,,-65.39837832,-27.0705307
,,,,,,-65.39856461,-27.06601504
,,,,,,-65.45787396,-27.0338542
,,,,,,-65.46568638,-27.01010301
,,,,,,-65.48806989,-27.01728585
,,,,,,-65.48867976,-27.05028421
,,,,,,-65.49364768,-27.07399986
,,,,,,-65.41948859,-27.080474
,,,,,,-65.44979081,-27.104545
,,,,,,-65.46044669,-27.07133461
,,,,,,-65.47172222,-27.12051204
,,,,,,-65.47027483,-27.11997442
,,,,,,-65.43311695,-27.11264534
,,,,,,-65.38636641,-27.10817249
,,,,,,-65.49901454,-27.21667448
,,,,,,-65.48258293,-27.17570158
,,,,,,-65.49006761,-27.16962905
,,,,,,-65.49659561,-27.16705151
,,,,,,-65.49452689,-27.16652973
,,,,,,-65.48897752,-27.16337466
,,,,,,-65.43505582,-27.12857357
,,,,,,-65.44010791,-27.14194633
,,,,,,-65.42921724,-27.16443452
,,,,,,-65.39920569,-27.15841317
,,,,,,-65.3572354,-27.15201832
,,,,,,-65.35755058,-27.15219327
,,,,,,-65.33675962,-27.13968934
,,,,,,-65.49880418,-27.16562897
,,,,,,-65.49973402,-27.16677171
,,,,,,-65.32694345,-27.2316873
,,,,,,-65.29546571,-27.30102118
,,,,,,-65.32803349,-27.2952412
,,,,,,-65.34980623,-27.26096457
,,,,,,-65.35821713,-27.26730145
,,,,,,-65.35717113,-27.26205006
,,,,,,-65.35604326,-27.2640214
,,,,,,-65.35683438,-27.2264787
,,,,,,-65.35704216,-27.22654362
,,,,,,-65.3788283,-27.20155463
,,,,,,-65.40008368,-27.21444443
,,,,,,-65.42962568,-27.20352348
,,,,,,-65.44897318,-27.18095908
,,,,,,-65.47324069,-27.21941235
,,,,,,-65.49140489,-27.24222461
,,,,,,-65.45304043,-27.23486173
,,,,,,-65.46093623,-27.24826792
,,,,,,-65.41420883,-27.2325813
,,,,,,-65.3758604,-27.2429894
,,,,,,-65.40190963,-27.24619472
,,,,,,-65.42694111,-27.26339916
,,,,,,-65.48902154,-27.26674779
,,,,,,-65.48831508,-27.26693733
,,,,,,-65.45665592,-27.28911063
,,,,,,-65.43424745,-27.28095113
,,,,,,-65.41358914,-27.28411977
,,,,,,-65.3927434,-27.27482619
,,,,,,-65.48184881,-27.31273024
,,,,,,-65.43040877,-27.32103892
,,,,,,-65.37201313,-27.28909984
,,,,,,-65.36572875,-27.30089389
,,,,,,-65.50019119,-27.35128754
,,,,,,-65.50027184,-27.35178759
,,,,,,-65.57752171,-27.36524586
,,,,,,-65.50875678,-27.39869511
,,,,,,-65.51530573,-27.41362285
,,,,,,-65.5168078,-27.40905576
,,,,,,-65.5238597,-27.41796844
,,,,,,-65.532294,-27.42215435
,,,,,,-65.50399405,-27.44671891
,,,,,,-65.5319278,-27.46353605
,,,,,,-65.57594175,-27.45836902
,,,,,,-65.60359339,-27.45434039
,,,,,,-65.60551318,-27.45661806
,,,,,,-65.60221469,-27.45814829
,,,,,,-65.51905834,-27.48872009
,,,,,,-65.56882316,-27.50359498
,,,,,,-65.57832527,-27.55810258
,,,,,,-65.50550007,-27.56483028
,,,,,,-65.5053021,-27.56425616
,,,,,,-65.53721661,-27.60150185
,,,,,,-65.58360444,-27.60513655
,,,,,,-65.57381539,-27.64412769
,,,,,,-65.50846643,-27.64254332
,,,,,,-65.59801617,-27.64472825
,,,,,,-65.63190369,-27.59854026
,,,,,,-65.63938421,-27.60660581
,,,,,,-65.66754232,-27.65399486
,,,,,,-65.71020772,-27.61732932
,,,,,,-65.81733713,-27.62134131
,,,,,,-65.66933646,-27.62435896
,,,,,,-65.61515758,-27.52369484
,,,,,,-65.63169054,-27.53796036
,,,,,,-65.61961488,-27.55489324
,,,,,,-65.65641226,-27.57642725
,,,,,,-65.73057018,-27.5917059
,,,,,,-65.68423983,-27.47507223
,,,,,,-65.68267009,-27.47567642
,,,,,,-65.70211329,-27.45734192
,,,,,,-65.73253179,-27.4467329
,,,,,,-65.7205019,-27.46965302
,,,,,,-65.70620842,-27.49431582
,,,,,,-65.68889968,-27.50992628
,,,,,,-65.6750807,-27.48099818
,,,,,,-65.6952757,-27.47999117
,,,,,,-65.65669099,-27.47624286
,,,,,,-65.64481415,-27.49784459
,,,,,,-65.62816298,-27.47890071
,,,,,,-65.59371227,-27.34665281
,,,,,,-65.61174889,-27.34676163
,,,,,,-65.59329439,-27.34825084
,,,,,,-65.59510536,-27.34481262
,,,,,,-65.59744846,-27.34432447
,,,,,,-65.6063007,-27.33864117
,,,,,,-65.60524903,-27.33875432
,,,,,,-65.59073169,-27.34117248
,,,,,,-65.59902946,-27.34607669
,,,,,,-65.57830458,-27.35664254
,,,,,,-65.61122473,-27.41455966
,,,,,,-65.61637548,-27.42171768
,,,,,,-65.61486355,-27.42411801
,,,,,,-65.61540103,-27.43973835
,,,,,,-65.62290491,-27.43776453
,,,,,,-65.62051487,-27.43059761
,,,,,,-65.62324259,-27.4269196
,,,,,,-65.61475249,-27.43251792
,,,,,,-65.60927738,-27.4380325
,,,,,,-65.6146038,-27.58410546
,,,,,,-65.61489197,-27.58541401
,,,,,,-65.61907809,-27.58309778
,,,,,,-65.62331118,-27.58131395
,,,,,,-65.6193814,-27.58714249
,,,,,,-65.61866259,-27.58674525
,,,,,,-65.62209406,-27.59426198
,,,,,,-65.62271299,-27.59102397
,,,,,,-65.62236376,-27.59101599
,,,,,,-65.61962718,-27.59192461
,,,,,,-65.62959051,-27.5873909
,,,,,,-65.62939017,-27.39488645
,,,,,,-65.60791837,-27.35911135
,,,,,,-65.64283696,-27.33409491
,,,,,,-65.68890724,-27.33826217
,,,,,,-65.75128203,-27.33493506
,,,,,,-65.70732371,-27.35164586
,,,,,,-65.6786972,-27.37224594
,,,,,,-65.647995,-27.36633012
,,,,,,-65.60494613,-27.37885025
,,,,,,-65.72403199,-27.39137175
,,,,,,-65.74414264,-27.37880329
,,,,,,-65.69084826,-27.4130993
,,,,,,-65.65551719,-27.41867519
,,,,,,-65.62880289,-27.46155212
,,,,,,-65.6493892,-27.4482894
,,,,,,-65.60324333,-27.35433642
,,,,,,-65.59716519,-27.36061016
,,,,,,-65.68919144,-27.47301091
,,,,,,-65.97182471,-26.0720311
,,,,,,-65.96615472,-26.07626289
,,,,,,-65.987884,-26.06807651
,,,,,,-65.98107232,-26.06804815
,,,,,,-65.97593759,-26.07119485
,,,,,,-65.97621059,-26.08661439
,,,,,,-65.94002578,-26.18207675
,,,,,,-65.52965367,-26.28820496
,,,,,,-65.03736923,-26.86964485
,,,,,,-65.00491055,-26.88570632
,,,,,,-65.00181903,-26.88911209
,,,,,,-65.01106421,-26.95136953
,,,,,,-65.01493286,-26.98133852
,,,,,,-65.01468302,-26.98112883
,,,,,,-65.04936085,-26.95448525
,,,,,,-65.04612161,-26.95747124
,,,,,,-65.10200934,-26.89204978
,,,,,,-65.04352492,-26.8937244
,,,,,,-65.08740005,-26.85619536
,,,,,,-65.09202207,-26.85806429
,,,,,,-65.1269475,-26.88954503
,,,,,,-65.12262261,-26.70255775
,,,,,,-65.04911141,-26.95459181
,,,,,,-65.18193682,-26.83598967
,,,,,,-65.16169039,-26.83932001
,,,,,,-65.16062383,-26.84011681
,,,,,,-65.15705836,-26.84993974
,,,,,,-65.15889268,-26.8484976
,,,,,,-65.08639995,-26.92537084
,,,,,,-65.08633998,-26.99632199
,,,,,,-65.05865516,-26.99895031
,,,,,,-65.03608391,-26.98296232
,,,,,,-65.08098218,-26.95193545
,,,,,,-65.123668,-26.91854582
,,,,,,-65.13374235,-26.85071076
,,,,,,-65.12570057,-26.85477609
,,,,,,-65.09072598,-26.85469816
,,,,,,-65.09147539,-26.85522049
,,,,,,-65.09350107,-26.84290282
,,,,,,-65.09487096,-26.81715081
,,,,,,-65.0949703,-26.81681946
,,,,,,-65.08560785,-26.81808219
,,,,,,-65.0793195,-26.80727499
,,,,,,-65.07925123,-26.8068654
,,,,,,-65.10839152,-26.80273149
,,,,,,-65.12110543,-26.78408886
,,,,,,-65.06914891,-26.7568533
,,,,,,-65.06699517,-26.77536104
,,,,,,-65.02348997,-26.77502973
,,,,,,-65.03154333,-26.73607655
,,,,,,-65.03112414,-26.73594512
,,,,,,-65.00274548,-26.72486604
,,,,,,-65.04673876,-26.70616281
,,,,,,-65.15640126,-26.81371959
,,,,,,-65.10263999,-26.77064097
,,,,,,-65.08997554,-26.73299168
,,,,,,-65.1005504,-26.75532296
,,,,,,-65.14134117,-26.73389704
,,,,,,-65.14508591,-26.71708592
,,,,,,-65.17942862,-26.69175523
,,,,,,-65.24955086,-26.67849962
,,,,,,-65.22126485,-26.71091743
,,,,,,-65.16445912,-26.73516253
,,,,,,-65.1478295,-26.81478562
,,,,,,-65.146706,-26.81335675
,,,,,,-65.13821784,-26.80001319
,,,,,,-65.13822361,-26.80005933
,,,,,,-65.14227147,-26.81185126
,,,,,,-65.14169612,-26.82015531
,,,,,,-65.14342638,-26.82109306
,,,,,,-65.1504553,-26.82810745
,,,,,,-65.15728731,-26.82808993
,,,,,,-65.15784539,-26.82852854
,,,,,,-65.1679622,-26.83480881
,,,,,,-65.16041857,-26.83762833
,,,,,,-65.15845762,-26.83744449
,,,,,,-65.15922832,-26.83857461
,,,,,,-65.15780177,-26.84727522
,,,,,,-65.15954013,-26.84848515
,,,,,,-65.15348208,-26.86760932
,,,,,,-65.1449668,-26.89286809
,,,,,,-65.16601323,-26.84578192
,,,,,,-65.16218145,-26.8440157
,,,,,,-65.16115402,-26.86250167
,,,,,,-65.16151812,-26.86550573
,,,,,,-65.17163332,-26.85001269
,,,,,,-65.19368102,-26.89247259
,,,,,,-65.19450208,-26.89333882
,,,,,,-65.19538474,-26.88813503
,,,,,,-65.18098691,-26.88231815
,,,,,,-65.20171071,-26.93336349
,,,,,,-65.16178389,-26.93743063
,,,,,,-65.13971783,-26.95689859
,,,,,,-65.15717143,-26.99394995
,,,,,,-65.1715666,-26.96957333
,,,,,,-65.18263803,-26.99362595
,,,,,,-65.21041576,-26.95976127
,,,,,,-65.21735831,-26.98203478
,,,,,,-65.22179469,-26.99583697
,,,,,,-65.18730641,-26.84494038
,,,,,,-65.18946278,-26.84500155
,,,,,,-65.18463552,-26.83708944
,,,,,,-65.18555329,-26.81301993
,,,,,,-65.18535198,-26.81231643
,,,,,,-65.18124511,-26.80088106
,,,,,,-65.18100199,-26.80056533
,,,,,,-65.18927882,-26.78805844
,,,,,,-65.19345437,-26.79577404
,,,,,,-65.19615692,-26.79601273
,,,,,,-65.19208141,-26.79214842
,,,,,,-65.18393534,-26.78021143
,,,,,,-65.19802871,-26.75521821
,,,,,,-65.20129924,-26.77211777
,,,,,,-65.20776324,-26.77007384
,,,,,,-65.21100568,-26.77714438
,,,,,,-65.20997825,-26.77717607
,,,,,,-65.22371169,-26.71599717
,,,,,,-65.22377802,-26.71646144
,,,,,,-65.24080362,-26.75524512
,,,,,,-65.24005637,-26.75547595
,,,,,,-65.23727906,-26.76545809
,,,,,,-65.24342651,-26.77883888
,,,,,,-65.21843464,-26.782191
,,,,,,-65.22707214,-26.78633153
,,,,,,-65.24069478,-26.79060834
,,,,,,-65.24753572,-26.79815667
,,,,,,-65.25778644,-26.79585945
,,,,,,-65.24716029,-26.80922379
,,,,,,-65.25507721,-26.80528476
,,,,,,-65.270066,-26.80406915
,,,,,,-65.29747134,-26.80061062
,,,,,,-65.30731509,-26.80153995
,,,,,,-65.32617993,-26.78879508
,,,,,,-65.32440003,-26.77945669
,,,,,,-65.32951018,-26.80713414
,,,,,,-65.38125504,-26.8569479
,,,,,,-65.31117251,-26.86989558
,,,,,,-65.309852,-26.87010921
,,,,,,-65.32299901,-26.86933113
,,,,,,-65.31283005,-26.88414636
,,,,,,-65.31103881,-26.88448015
